pro_com_t,mail
058060,info@comune.montecompatri.rm.gov.it
058061,prot@comune.monteflavio.rm.it
058063,municipio@comune.montelibretti.roma.it
058066,finanziario@comunemontorioromano.it
058068,info@comune.morlupo.roma.it
058069,protocollodinazzano@virgilio.it
058070,bertucci.a@tin.it
058071,protocollo@comunenerola.it
058074,info@comune.palestrina.rm.it
058075,sindaco@comune.palombarasabina.rm.it
058076,segreteria@percilecomune.it
058077,serviziofinanziario@comunedipisoniano.it
058078,ammincomunepoli@tiscali.it
058079,protocollo@comune.pomezia.rm.it
058080,ponzano.laura@virgilio.it
058082,protocollo@comune.rignanoflaminio.rm.it
058083,riofreddocomune@libero.it
058084,roccacanterano@libero.it
058085,roccadicave@provincia.roma.it
058087,amministrativo@comunediroccagiovine.it
058089,comune.roccasantostefano@tin.it
058090,info@comune.roiate.rm.it
058092,rovianocomune@tiscali.it
058093,comune@comunedisacrofano.it
058094,luigi.colarossi@comunesambuci.rm.it
058095,amministrazione@comune.sangregoriodasassola.rm.it
058096,protocollo@comune.sanpolodeicavalieri.rm.it
058098,ragioneria.sar@gmail.com
058099,comunesantoreste@alice.it
058101,comunesaracinescorag@libero.it
058103,diptec3@comunesubiaco.com
058105,manuelasmacchia@comuneditolfa.it
058106,ragioneria@comune.torritatiberina.rm.it
058107,segretariogenerale@trevignanoromano.gov.it
058108,info@comunevallepietra.it
058109,comunevallinfreda@comunevallinfreda.rm.it
058110,protocollo@comune.valmontone.rm.gov.it
058111,sindaco@comune.velletri.rm.it
058112,protocollo@comunedivicovaro.it
058113,vivaroromano@libero.it
058114,antonio.pisicchio@comunedizagarolo.it
058115,comune.lariano@inwind.it
058116,supporto.informatico@comunediladispoli.it
058117,osl@comune.ardea.rm.it
058119,segreteria@sancesareo.gov.it
059002,sindaco@comune.bassiano.lt.it
059003,areacontabile@comune.campodimele.lt.it
059006,ragioneria@comune.cori.lt.it
059010,segreteria@comune.itri.lt.it
059013,rag.maenza@libero.it
059015,comune@comune.montesanbiagio.lt.it
059016,protocollo@comune.norma.lt.it
059019,protocollo@comune.priverno.latina.it
059020,rag.prossedi@libero.it
059022,lavori.pubblici@comuneroccamassima.it
059023,ragioneria.roccaseccadeivolsci@gmail.com
059024,e.piovesana@comune.sabaudia.latina.it
059028,protocollo@comune.sezze.lt.it
059029,polizia.municipale@comune.sonnino.latina.it
059031,info@comune.spignosaturnia.lt.it
059033,ragioneria@comune.ventotene.lt.it
060001,acquafondata.anagrafe@virgilio.it
060004,uffragtrib.alvito@libero.it
060005,segreteria@amaseno.net
060006,protocollo@comune.anagni.fr.it
060008,ufficio.tecnico@comune.arce.fr.it
060009,info@comune.arnara.fr.it
060010,info@comune.arpino.fr.it
060011,atina.ragioneria@gmail.com
060012,ragioneria.ausonia@libero.it
060013,belmontecastello@officine.it
060015,tecnico2@comune.broccostella.fr.it
060017,comunedicasalattico@libero.it
060020,ragioneria@comunedicastelliri.191.it
060021,anagrafetributi@comune.castelnuovoparano.fr.it
060022,castrocielo.ragioneria@virgilio.it
060026,finanza@comune.cervaro.fr.it
060028,anagrafe@collepardo.it
060029,info@comune.collesanmagno.fr.it
060030,sindaco@comune.corenoausonio.fr.it
060032,comunefalvaterra@libero.it
060034,protocollo@comunefilettino.it
060035,segreteria@comunedifiuggi.it
060036,a.cesariofontanaliri@virgilio.it
060037,ragioneria@comune.fontechiari.fr.it
060038,info@comune.frosinone.it
060039,comunedifumone@tin.it
060040,comune.gallinaro@libero.it
060041,comune.giuliano@libero.it
060042,comuneguarcino@libero.it
060043,servizisociali@comune.isoladelliri.fr.it
060044,ragioneriamsgc@virgilio.it
060046,protocollo@comune.paliano.fr.it
060049,donatoprospero@comune.pescosolido.fr.it
060050,comune@comune.picinisco.fr.it
060054,france.neri@tiscali.it
060057,info@comune.postafibreno.fr.it
060058,anagrafe@comune.ripi.fr.it
060059,polmunroccadarce@libero.it
060060,affarigenerali@comune.roccasecca.fr.it
060061,comunesbiagios@libero.it
060062,info@comune.sandonatovaldicomino.fr.it
060063,protocollo@comunedisangiorgioaliri.it
060065,info@comune.santambrogiosulgarigliano.fr.it
060066,protocollo@comune.santandreadelgarigliano.fr.it
060067,rag.apollinare@virgilio.it
060068,info@comune.santeliafiumerapido.fr.it
060069,comune.santopadre@libero.it
060070,info@comune.sanvittoredellazio.fr.it
060071,info@comune.serrone.fr.it
060074,personale@comune.sora.fr.it
060076,alessandrini@comune.supino.fr.it
060077,comuneterelle@libero.it
060078,sindaco@comune.torrecajetani.fr.it
060080,anagrafe.trevi@libero.it
060083,protocollo@comune.vallemaio.fr.it
060084,comunedivallerotonda@gmail.com
060085,info@comune.veroli.fr.it
060086,comune_vicalvi@libero.it
060087,coc.vico@virgilio.it
060088,comunevillalatina@virgilio.it
061001,protocollo@comune.ailano.ce.it
061004,comunediarienzo.arienzo@virgilio.it
061005,affarigenerali@comune.aversa.ce.it
061008,protocollo@comune.caianello.ce.it
061009,info@comune.caiazzo.ce.it
061017,protocollo@comune.carinola.ce.it
061020,protocollo@comune.casaluce.ce.it
061025,amministrativa@comune.castellodelmatese.ce.it
061026,segreteria@comune.castelmorrone.ce.it
061029,protocollo@comune.cesa.ce.it
061031,segreteria@comune.concadellacampania.ce.it
061032,segreteriasindaco@comune.curti.ce.it
061033,protocollo@comune.dragoni.ce.it
061034,comune.fontegreca@tiscali.it
061037,amministrativo@comune.frignano.ce.it
061039,sindaco@comune.galluccio.ce.it
061042,protocollo@comunedigrazzanise.it
061044,comune@letino.gov.it
061048,gabsindaco@comune.maddaloni.ce.it
061049,caposervizio.amm@comune.marcianise.ce.it
061051,comunemignano@yahoo.it
061056,ragioneria@monteverna.it
061057,info@comune.piemonte-matese.ce.it
061059,s.finanziaripietravairano@gmail.com
061062,protocollo@comune.porticodicaserta.ce.it
061063,comune.pratasannita.ce@virgilio.it
061064,r.cacciola1@gmail.com
061066,comune.raviscanina@tiscali.it
061067,sindaco@comune.recale.ce.it
061069,segreteria@comuneroccadevandro.it
061071,comune.roccaromana@virgilio.it
061072,segreteria@comune.rocchettaecroce.ce.it
061074,protocollo@comune.sanciprianodaversa.ce.it
061076,protocollo@comune.sangregoriomatese.ce.it
061079,comune@comune.sanpietroinfine.ce.it
061086,santangelodalife@inwind.it
061090,protocollo@comune.succivo.ce.it
061092,carlo.barbato@comune.teverola.ce.it
061095,segreteria@comune.vairano-patenora.ce.it
061098,comunevilladibriano@libero.it
061099,n.ucciero@comunevillaliterno.it
061102,manutenzione@comunedicellole.it
061103,comune-casapesenna@libero.it
062002,personale@comune.amorosi.bn.it
062003,sindaco@comune.apice.bn.it
062004,protocollo@comune.apollosa.bn.it
062007,tecnico@comune.baselice.bn.it
062010,anagrafe@comune.bucciano.bn.it
062011,utc@comune.buonalbergo.bn.it
062012,info@comune.calvi.bn.it
062013,sindaco@comunecampolattaro.it
062014,info@comune.campolidelmontetaburno.bn.it
062016,info@comune.castefrancoinmiscano.bn.it
062018,contabilita@comune.castelpoto.bn.it
062021,info@comune.cautano.bn.it
062022,comuneceppaloni@tiscali.it
062023,ragioneria@comune.cerretosannita.bn.it
062024,comunedicircello@circello.com
062025,comunecollesannita@gmail.com
062026,protocollo@comune.cusanomutri.bn.it
062028,comune.durazzano.bn@gmail.com
062029,segreteria@comune.faicchio.bn.it
062030,info@comune.foglianise.bn.it
062031,foianovf.areacontabile@gmail.com
062033,info@comune.fragnetolabate.bn.it
062034,ufficio.ragioneria@comune.fragnetomonforte.bn.it
062035,info@comune.frassotelesino.bn.it
062036,uff.rag.comuneginestrabn@virgilio.it
062039,info@comune.melizzano.bn.it
062040,segreteria@comune.moiano.bn.it
062041,virgilio@comune.molinara.bn.it
062043,protocollo@comune.montesarchio.bn.it
062045,settorefinanziario@comune.paduli.bn.it
062046,ragioneria@comune.pagoveiano.bn.it
062047,info@comune.pannarano.bn.it
062049,sindacopaupisi@virgilio.it
062052,info@comune.pietrelcina.bn.it
062054,info@comune.pontelandolfo.bn.it
062055,comunedipuglianello@libero.it
062056,anagrafe@comune.reino.bn.it
062058,affarigenerali2002@libero.it
062061,amministrativo@comunesanlorenzello.it
062063,info@comune.sanlupo.bn.it
062064,info@comune.sanmarcodeicavoti.bn.it
062065,segreteria@comune.sanmartinosannita.bn.it
062066,protocollo@comune.sannazzaro.bn.it
062068,info@comunesansalvatoretelesino.eu
062069,info@comune.santacrocedelsannio.bn.it
062072,info@comune.sassinoro.bn.it
062075,segreteria@comune.toccocaudio.bn.it
062076,segretario@comune.torrecuso.bn.it
062077,servizioamministrativo@comune.vitulano.bn.it
063001,protocollo@comune.acerra.na.it
063007,protocollo@comunebarano.it
063010,infoced@comune.brusciano.na.it
063015,ufficio.ragioneria@comune.carbonaradinola.na.it
063016,baianograzia@gmail.com
063024,sindaco@comune.castellammare-di-stabia.napoli.it
063025,ufficioanagrafe@comune.castellodicisterna.na.it
063030,claudia.pollice@comune.crispano.na.it
063033,ufficio.ragioneria@comune.frattaminore.na.it
063034,ced@comune.giugliano.na.it
063035,finanze@comune.gragnano.na.it
063037,amodiogiovanni@comuneischia.it
063038,segreteria@comunelaccoameno.it
063039,info@comune.lettere.na.it
063040,tecnico@comune.liveri.na.it
063041,urp@comune.marano.na.it
063048,segreteria@comune.mugnano.na.it
063051,ced@comune.ottaviano.na.it
063053,settore1@comune.pianodisorrento.na.it
063060,sindaco.pozzuoli@comune.pozzuoli.na.it
063063,protocollo.generale@comune.quarto.na.it
063064,segreteriagenerale@comune.ercolano.na.it
063065,aiello@comune.roccarainola.na.it
063066,info@comune.sangennarovesuviano.na.it
063069,salvatore.scala@inwind.it
063072,anastasia@tin.it
063075,utc@comune.sanvitaliano.na.it
063077,comunescisciano@libero.it
063083,sindaco@comune.torreannunziata.na.it
063089,ragioneria@comune.volla.na.it
063092,segreteriamds@libero.it
064002,municipio@comunealtavillairpina.gov.it
064010,comune.baiano.av.it@comune.baiano.av.it
064012,info@comunedibonito.it
064013,ragioneria@comune.cairano.av.it
064016,c.comunedicandida@tin.it
064022,anagrafe@comunecastelbaronia.it
064027,comunedichianche@libero.it
064029,protocollo@comune.contrada.av.it
064031,ufficiotecnico@comune.domicella.av.it
064032,segreteria@comunediflumeri.it
064035,angelodaddesa@libero.it
064037,comunedigreci@libero.it
064039,comunedigrottolella.comu@tin.it
064043,ragionerialauro@virgilio.it
064044,info@comune.lioni.av.it
064045,tributi@comune.luogosano.av.it
064049,protocollo@comunemercogliano.it
064050,protocollo@comune.mirabellaeclano.av.it
064051,comunedimontagutoav@virgilio.it
064052,uffici@comune.montecalvoirpino.av.it
064053,protocollo@comune.montefalcione.av.it
064055,ragioniere@comune.montefredane.av.it
064059,prot@comunemontemiletto.gov.it
064063,staff@comune.morradesanctis.av.it
064065,mugnanoc@libero.it
064066,protocollo@comune.nusco.av.it
064070,info@comune.paternopoli.av.it
064075,segreteria@comune.pratolaserra.av.it
064076,protocollo@comune.quadrelle.av.it
064077,comunexv@libero.it
064078,comuneroccabascerana@libero.it
064079,roccasanfelice@tiscalinet.it
064080,ragioneria@comune.rotondi.av.it
064081,comsalzairpina@yahoo.it
064085,info@comune.san-nicola-baronia.av.it
064087,contardi.giovanni@gmail.com
064090,info@comune.santangeloallesca.av.it
064091,santangeloascala@inwind.it
064095,info@comune.santostefanodelsole.av.it
064096,info@comune.savignano.av.it
064099,ufficiotecnico@comune.serino.av.it
064101,servizifinanziari@comune.solofra.av.it
064102,comunedisorboserpico@virgilio.it
064103,fulcroleomassimo@virgilio.it
064109,segreteria@comune.torelladeilombardi.av.it
064111,comuneditorrioni@gmail.com
064113,segreteria@comune.tufo.av.it
064116,ragioneria@comune.venticano.av.it
064120,info@comunezungoli.it
064121,info@montoro.gov.it
065001,ragioneria@comune.acerno.sa.it
065002,sindaco@comune.agropoli.sa.it
065006,info@amalfi.gov.it
065007,alfonso.toscano@comune.angri.sa.it
065008,info@comune.aquara.sa.it
065009,ragioneria.ascea@libero.it
065010,info@comune.atenalucana.sa.it
065011,protocollo@comune.atrani.sa.it
065013,salvatore.iannelli@comune.baronissi.sa.it
065015,protocollo@comune.bellosguardo.sa.it
065018,ragioneria@comune.buonabitacolo.sa.it
065020,municipio@comune.calvanico.sa.it
065021,info@comune.camerota.sa.it
065023,info@comune.campora.sa.it
065024,ufficiofinanziario@comune.cannalonga.sa.it
065026,comunedicasalbuono@comune.casalbuono.sa.it
065027,anagrafe@comune.casalettospartano.sa.it
065031,info@comune.castellabate.sa.it
065033,utcdfg@tiscali.it
065034,ced@comune.castelsangiorgio.sa.it
065035,info@comune.castelsanlorenzo.sa.it
065036,info@castiglionedelgenovesi.gov.it
065038,protocollo@comunecelledibulgheria.it
065040,comune@comune.ceraso.sa.it
065044,comuneconcadeimarini@gmail.com
065050,urp@comune.eboli.sa.it
065051,ragioneriafelitto@gmail.com
065052,segreteria@comune.fisciano.sa.it
065053,protocollo@comune.furore.sa.it
065054,sindaco@comune.futani.sa.it
065055,affgen@comune.giffoniseicasali.sa.it
065056,info@comune.giffonivallepiana.sa.it
065057,ufficiotecnico@comune.gioi.sa.it
065059,comuneispani@tiscali.it
065061,info@comune.laurino.sa.it
065063,comunedilaviano@tiscali.it
065064,comunedilustra@libero.it
065065,comunemaglianovetere@tiscali.it
065068,annunziata.mansi@comune.minori.sa.it
065070,servizi.demografici@comune.montano-antilia.sa.it
065073,info@comune.montecorvinorovella.sa.it
065074,p.sangiovanni@comune.montefortecilento.sa.it
065077,demografici@comune.morigerati.sa.it
065084,sindaco@comuneomignano.gov.it
065088,sindaco@comunedipagani.it
065089,areaamministrativa@comunepalomonte.sa.it
065090,ufficio.segreteria@comune.pellezzano.sa.it
065092,car.cirillo@gmail.com
065094,protocollo@petina.gov.it
065095,info@comune.piaggine.sa.it
065097,info@comune.polla.sa.it
065098,segreteria@comune.pollica.sa.it
065100,segreteria.sindaco@comune.positano.sa.it
065101,protocollo@postiglione.gov.it
065103,anagrafe@comune.prignanocilento.sa.it
065106,finanze.roccadaspide@libero.it
065111,comune.roscigno@tiscali.it
065124,utc@comune.sanmaurolabruca.sa.it
065125,info@comune.sanpietroaltanagro.sa.it
065127,info@comune.santamarina.sa.it
065130,comunesantegidio.sa@libero.it
065132,protocollo@comune.sanvalentinotorio.sa.it
065133,urp@comune.sanza.sa.it
065134,protocollo@comune.sapri.sa.it
065135,salvatoremazzocca.sm@gmail.com
065136,info@comune.sassano.sa.it
065139,comser@oneonline.it
065141,domenico.dellagreca@comune.sessacile
065142,affarigenerali@comune.siano.sa.it
065143,protocollo@comune.sicignanodeglialburni.sa.it
065144,stellacto3@tiscali.it
065147,ragioneria.torchiara@tiscali.it
065149,info@comune.torre-orsaia.sa.it
065150,mail@comune.tortorella.sa.it
065151,segreteria@comune.tramonti.sa.it
065152,info@comune.trentinara.sa.it
065153,ufficiofinanziario@comune.valledellangelo.sa.it
066002,ragioneria@comunediaielli.it
066003,protocollo@comune.alfedena.aq.it
066004,serviziofinanziario@comunedianversa.it
066005,ufficioamministrativo@comune.ateleta.aq.it
066008,ragioneria@comune.barete.aq.it
066009,protocollo@comune.barisciano.aq.it
066010,ragioneria@comune.barrea.aq.it
066012,fabio@comunedibugnara.it
066013,segreteria@comune.cagnanoamiterno.aq.it
066014,comune.calascio@comune.calascio.aq.it
066015,info@comunecampodigiove.it
066017,info@comunecanistro.it
066018,info@comune.cansano.aq.it
066019,info@comunedicapestrano.it
066021,protocollo@comune.capitignano.aq.it
066022,info@comunecaporciano.aq.it
066023,ufficio.rag.cappadocia@tin.it
066024,carapelle.calvisio@tiscali.it
066025,ragioneria@comune.carsoli.aq.it
066027,urp@comune.casteldiieri.aq.it
066028,dirigente.ragioneria@comune.casteldisangro.aq.it
066029,info@comune.castellafiume.aq.it
066030,comunedicastelvecchiocal@tin.it
066031,castelvecchio@katamail.com
066032,protocollo@comune.celano.aq.it
066033,info@comunedicerchio.it
066035,info@comune.civitellaalfedena.aq.it
066036,info@comune.civitella-roveto.aq.it
066037,massimo.iafolla@tiscali.it
066038,info@comunedicollarmele.it
066039,ragioneria@comune.collelongo.aq.it
066040,ufficio.anagrafe@comune.collepietro.aq.it
066041,demografici@comunedicorfinio.it
066042,comunefagnanoalto@gmail.com
066043,anagrafe@comune.fontecchio.aq.it
066044,comunefossa@tin.it
066045,anagrafe.gaglianoat@libero.it
066046,gioiadeimarsi@tiscali.it
066047,gorianos.sindaco@libero.it
066050,protocollo@comunelecceneimarsi.com
066051,municipio@luco.it
066052,sindaco@comune.lucoli.aq.it
066055,molina.aterno@tin.it
066056,anagrafe@montereale.it
066057,info@comune.morino.aq.it
066058,c.navelli@tiscalinet.it
066059,info@comunediocre.it
066060,anagrafe@comune.ofena.aq.it
066061,serviziamministrativi@comune.opi.aq.it
066062,info@comune.oricola.aq.it
066064,ufficioanagrafe@comunediortucchio.it
066065,berardi.nicolina@gmail.com
066067,finanziario@comune.pereto.aq.it
066068,serviziofinanziario@comune.pescasseroli.aq.it
066070,finanziario@comune.pescocostanzo.aq.it
066071,info@comune.pettorano.aq.it
066072,protocollo@comune.pizzoli.aq.it
066073,protocollo@comune.poggiopicenze.aq.it
066074,comuneprata@yahoo.it
066076,ragioneria.prezza@libero.it
066077,protocollo@comuneraiano.com
066078,ufficiofinanziario@comune.rivisondoli.aq.it
066079,comune@roccacasale.it
066081,comuneroccadicambio@virgilio.it
066082,ragioneria@comune.roccadimezzo.aq.it
066083,info@comune.roccapia.aq.it
066085,lavoripubblici@comune.sanbenedettodeimarsi.aq.it
066086,ramunno@comune.sanbenedettoinperillis.aq.it
066088,comunesanpiodc@virgilio.it
066089,info@comune.santemarie.aq.it
066090,comunesef@tiscalinet.it
066091,anagrafe@comunesantostefanodisessanio.aq.it
066093,comunescanno@tiscalit.it
066094,comunescontrone@virgilio.it
066095,municipio@comune.scoppito.aq.it
066096,segreteria@comune.scurcolamarsicana.aq.it
066097,sindaco@comunesecinaro.it
066099,info@comune.tagliacozzo.aq.it
066100,protocollo@comune.tionedegliabruzzi.aq.it
066101,protocollo@comune.tornimparte.aq.it
066103,anagrafe@comunevillalago.it
066105,vsangelo@tiscali.it
066106,info@comune.villavallelonga.aq.it
067001,protocollo@comune.alba-adriatica.te.it
067002,info@comune.ancarano.te.it
067003,a_cerrone@libero.it
067004,sindaco@comune.atri.te.it
067006,protocollo@comune.bellante.te.it
067007,vincenzo.palumbi@comune.bisenti.te.it
067009,areafinanziaria@comune.canzano.te.it
067010,protocollo@comunedicastelcastagna.gov.it
