pro_com_t,link,pec,cf,cap
058069,http://nazzano.rm.gov.it,comune.nazzano@pcert.it,80407060583,00060
058070,http://nemi.rm.gov.it,COMUNEDINEMI@PEC.IT,02439590585,00040
058071,http://comunenerola.it,segreterianerola@pec.provincia.roma.it,02457750582,00017
058072,http://comune.nettuno.roma.it,protocollogenerale@pec.comune.nettuno.roma.it,02910820584,00048
058073,http://comune.olevanoromano.rm.it,protocollo@pec.comune.olevanoromano.rm.it,02189120583,00035
058074,http://comune.palestrina.rm.it,protocollo@comune.palestrina.legalmail.it,01319240584,00036
058075,http://comune.palombarasabina.rm.it,comune.palombarasabina.rm@halleycert.it,00998690580,00018
058076,http://comunepercile.it,comune@pec.percilecomune.it,86001830586,00020
058077,http://pisoniano.rm.gov.it,protocollopisoniano@pec.cittametropolitanaroma.gov.it,02846290589,00020
058078,http://comunepoli.it,amministrativo@pec.comunepoli.it,00884530585,00010
058079,http://comune.pomezia.rm.it,protocollo@pec.comune.pomezia.rm.it,02298490588,00071
058080,http://comune.ponzanoromano.rm.it,comune.ponzanoromano@pcert.it,02759430586,00060
058081,http://comune.riano.rm.it,segreteria.comune.riano@pec.it,02682200585,00060
058082,http://comune.rignanoflaminio.rm.it,protocollo@pec.comune.rignanoflaminio.rm.it,80163710587,00068
058083,http://comunediriofreddo.it,sindaco.comunediriofreddo@pec.it,86001390581,00020
058084,http://comune.roccacanterano.rm.it,segretarioroccacanterano@pec.cittametropolitanaroma.gov.it,02850250586,00020
058085,http://roccadicave.rm.gov.it,segreteriaroccadicave@pec.provincia.roma.it,85003570588,00030
058086,http://comune.roccadipapa.rm.it,protocollo@pec-comuneroccadipapa.it,01238260580,00040
058087,http://comunediroccagiovine.it,protocollo@pec.comunediroccagiovine.it,86001850584,00020
058088,http://comune.roccapriora.roma.it,comune.roccapriora@pec.it,84001830581,00040
058089,http://comune.roccasantostefano.rm.it,comune.roccasantostefano.rm@pec.it,02871970584,00030
058090,http://comune.roiate.rm.it,info@pec.comune.roiate.rm.it,02958690584,00030
058091,,protocollo.ater@cert.aterroma.it,00410700587,00186
058092,http://comuneroviano.rm.it,comuneroviano@pec.it,86001730588,00027
058093,http://comunedisacrofano.gov.it,comune@pec.comunedisacrofano.it,80199310584,00060
058094,http://comunesambuci.rm.it,protocollo@pec.comunesambuci.rm.it,02777690583,00020
058095,http://comune.sangregoriodasassola.rm.it,comune.sangregorio@pec.it,02493010587,00010
058096,http://comune.sanpolodeicavalieri.rm.it,protocollo@pec.comune.sanpolodeicavalieri.rm.it,86001990588,00010
058097,http://comune.santamarinella.rm.it/,protocollosantamarinella@postecert.it,02963250580,00058
058098,http://comune.santangeloromano.rm.it,comune.santangeloromano@legalmail.it,86002210580,00010
058099,http://santoreste.rm.gov.it,comunesantoreste@pec.it,02724800582,00060
058100,http://comune.sanvitoromano.rm.it/,segreteriasanvitoromano@pec.cittametropolitanaroma.gov.it,02149180586,00030
058101,http://comune.saracinesco.rm.it/,saracinesco@pec.comunesaracinescorag.it,86001790582,00020
058102,http://comune.segni.rm.it,comune.segni@pec.it,87000150588,00037
058103,http://comune.subiaco.rm.it,sindaco@pec.comunesubiaco.com,86000560580,00028
058104,http://comune.tivoli.rm.it,info@pec.comune.tivoli.rm.it,02696630587,00019
058105,http://comuneditolfa.it,protocollotolfa@legalmail.it,83000050589,00059
058106,http://comune.torritatiberina.rm.it,segreteriatorritatiberina@pec.cittametropolitanaroma.gov.it,80210730588,00060
058107,http://trevignanoromano.gov.it,protocollo.trevignanoromano@legalmail.it,80189850581,00069
058108,http://comunevallepietra.it,infovallepietra@pec.it,02945080584,00020
058109,http://comunevallinfreda.rm.it,anagrafe.vallinfreda@pec.it,86001150589,00020
058110,http://comune.valmontone.rm.it,protocollo@cert.comune.valmontone.rm.it,02512330586,00038
058111,http://comune.velletri.rm.it,protocollo@pec.comune.velletri.rm.it,01493120586,00049
058112,http://comunedivicovaro.it,protocollo@pec.comunedivicovaro.it,01045060587,00029
058113,http://comunevivaroromano.it,vivaroromano@pec.it,86001550580,00020
058114,http://comunedizagarolo.it,protocollo@pec.comunedizagarolo.it,85003290583,00039
058115,http://comune.lariano.rm.it,protocollo@pec.comune.lariano.rm.it,87000270584,00040
058116,http://comunediladispoli.it,comunediladispoli@certificazioneposta.it,02641830589,00055
058117,http://comune.ardea.rm.it,uff.protocollo@pec.comune.ardea.rm.it,80108730583,00040
058118,http://comune.ciampino.roma.it,protocollo@pec.comune.ciampino.roma.it,02773250580,00043
058119,http://sancesareo.gov.it,segreteriasancesareo@pec.provincia.roma.it,03944451008,00030
058120,http://comune.fiumicino.rm.it,protocollo.generale@pec.comune.fiumicino.rm.it,97086740582,00054
058122,http://fonte-nuova.it/,protocollo@cert.fonte-nuova.it,97249250586,00013
059001,,ufficiogare.apriliamultiservizi@pec.it,02127360598,04011
059002,http://comune.bassiano.lt.it/,affarigenerali@pec.comune.bassiano.lt.it,00127250595,04010
059003,http://comune.campodimele.lt.it,info@pec.comune.campodimele.lt.it,81003850591,04020
059004,http://comune.castelforte.lt.it,protocollocastelforte@pec.it,81003810595,04021
059005,http://comune.cisterna.latina.it,mail@postacert.comune.cisterna.latina.it,80003790591,04012
059006,http://comune.cori.lt.it,protocollocomunedicori@pec.it,00106170590,04010
059007,http://comunedifondi.it,comune.fondi@pecaziendale.it,81003290590,04022
059008,http://comune.formia.lt.it,protocollo@pec.cittadiformia.it,81000270595,04023
059009,http://comune.gaeta.lt.it,protocollo@pec.comune.gaeta.lt.it,00142300599,04024
059010,http://comune.itri.lt.it,comune.itri@postecert.it,81003170594,04020
059011,http://comune.latina.it,protocollo@pec.comune.latina.it,00097020598,04100
059012,http://comune.lenola.lt.it,protocollo@pec.comune.lenola.lt.it,81003310596,04025
059013,http://comunedimaenza.it,maenza@postecert.it,00249010596,04010
059014,http://comune.minturno.lt.it,minturno@legalmail.it,81003430592,04026
059015,http://comunedimontesanbiagio.it,comune.montesanbiagio@pec.it,81003590593,04020
059016,http://comune.norma.lt.it,COMUNEDINORMA@POSTECERT.IT,00125240598,04010
059017,http://comune.pontinia.lt.it,comune@pec.comune.pontinia.lt.it,80004270593,04014
059018,http://comune.ponza.lt.it,ufficiosegreteriaponza@pec.it,81004890596,04027
059019,http://comune.priverno.latina.it,protocollo.priverno@pec.it,80005330594,04015
059020,http://comune.prossedi.lt.it,comune.prossedi@postecert.it,00136690591,04010
059021,http://comuneroccagorga.it,protocollogenerale@comuneroccagorga.telecompost.it,80004390599,04010
059022,http://comuneroccamassima.it/web/,protocollo@pec.comuneroccamassima.it,80004750594,04010
059023,http://comune.roccaseccadeivolsci.lt.it,ROCCASECCADEIVOLSCI@POSTECERT.IT,00144970597,04010
059024,http://comune.sabaudia.lt.it,comunesabaudia@legalmail.it,80004190593,04016
059025,http://comune.sanfelicecirceo.lt.it,info@pec.comune.sanfelicecirceo.lt.it,00118860592,04017
059026,http://comune.santicosmaedamiano.lt.it,protocollo@pec.comune.santicosmaedamiano.lt.it,81003550597,04020
059027,http://comunedisermoneta.it,amministrazionecomunale@pec.comune.sermoneta.latina.it,80003970599,04013
059028,http://comune.sezze.lt.it,protocollo@pec.comune.sezze.lt.it,00130430598,04018
059029,http://comune.sonnino.latina.it,info@pec.comune.sonnino.latina.it,80004450591,04010
059030,http://comune.sperlonga.lt.it,protocollo@pec.comune.sperlonga.lt.it,81003790599,04029
059031,http://comune.spignosaturnia.lt.it,comune.spignosaturnia@pec.it,81003150596,04020
059032,http://comune.terracina.lt.it,posta@pec.comune.terracina.lt.it,00246180590,04019
059033,http://comune.ventotene.lt.it,fatturapa@pec.comune.ventotene.lt.it,00145130597,04020
060001,http://comune.acquafondata.fr.it,comuneacquafondata@cert-posta.it,81002150605,03040
060002,http://comune.acuto.fr.it,info@pec.comune.acuto.fr.it,00311740609,03010
060003,http://comune.alatri.fr.it,protocollo.comunealatri@pec.it,80003090604,03011
060004,http://comune.alvito.fr.it,comunealvito@arcmediapec.it,00297440604,03041
060005,http://comune.amaseno.net,comune.amaseno@pec-cap.it,00281260604,03021
060006,http://comune.anagni.fr.it,comune.anagni@postecert.it,00104250600,03012
060007,http://comune.aquino.fr.it/home/,protocollo.aquino@pec.it,81001530609,03031
060008,http://comunediarce.fr.it,protocollo.comune.arce@pec.it,00313290603,03032
060009,http://comune.arnara.fr.it,protocollo@pec.comune.arnara.fr.it,80001610601,03020
060010,http://comune.arpino.fr.it,pec@comunearpinopec.it,82000270601,03033
060011,http://comune.atina.fr.it,comuneatina@viapec.net,00275650604,03042
060012,http://comune.ausonia.fr.it,comunediausonia@postecert.it,81002590602,03040
060013,http://comune.belmontecastello.fr.it,comunedibelmontecastello@postecert.it,91009990606,03040
060014,http://comune.boville-ernica.fr.it/,boville.ernica.fr@pec.it,80002590604,03022
060015,http://comune.broccostella.fr.it,comunebroccostella@interfreepec.it,00283490605,03030
060016,http://comune.campoliappennino.fr.it,comune.campoliapp@pec.it,00253600605,03030
060017,http://comunedicasalattico.it,protocollocasalattico@arubapec.it,82000870608,03030
060018,http://comune.casalvieri.fr.it,sindaco.comune.casalvieri@postecert.it,82000630606,03034
060019,http://comune.cassino.fr.it,servizio.protocollo@comunecassino.telecompost.it,81000310607,03043
060020,http://comune.castelliri.fr.it/,comunedicastelliri@postecert.it,00286510607,03030
060021,http://comune.castelnuovoparano.fr.it,tributi.castelnuovoparano@anutel.it,81002410603,03040
060022,http://comune.castrocielo.fr.it,castrocielo@pec.it,81002090603,03030
060023,http://comune.castrodeivolsci.fr.it,pec@pec.comune.castrodeivolsci.fr.it,00274940600,03020
060024,http://comune.ceccano.fr.it,protocollo.generale@comunececcano.telecompost.it,00278230602,03023
060025,http://comune.ceprano.fr.it,comune.ceprano@pec.leonet.it,80001790601,03024
060026,http://comune.cervaro.fr.it,comune.cervaro.fr@cert-posta.it,81000350603,03044
060027,http://comune.colfelice.fr.it,fatturepacolfelice@arcmediapec.it,90004040607,03030
060028,http://collepardo.it,comunedicollepardo@pec.it,00304940604,03010
060029,http://comune.collesanmagno.fr.it,comunecollesanmagno@postecert.it,82005110604,03030
060030,http://comune.corenoausonio.fr.it,comune.corenoausonio.fr@messaggipec.it,81003630605,03040
060031,http://comune.esperia.fr.it,comune.esperia@anutel.it,81000170605,03045
060032,http://falvaterra.workmm.com/,demograficifalvaterra@postecert.it,00283780609,03020
060033,http://comune.ferentino.fr.it,protocollo.ferentino@pec-cap.it,00229230602,03013
060034,http://comunefilettino.it,protocollofilettino@pec.it,00291470607,03010
060035,http://comune.fiuggi.fr.it/,info@pec.comune.fiuggi.fr.it,00127790608,03014
060036,http://comunefontanaliri.fr.it,fontanaliri@pec.comunefontanaliri.fr.it,82001210606,03035
060037,http://comune.fontechiari.fr.it,comunedifontechiari@pec.it,00277840609,03030
060038,http://comune.frosinone.gov.it,pec@pec.comune.frosinone.it,00264560608,03100
060039,http://comune.fumone.fr.it,comunedifumone@pec.it,00224450601,03010
060040,http://comune.gallinaro.fr.it,comune.gallinaro@pec.it,82004210603,03040
060041,http://comune.giulianodiroma.fr.it,protocollo@pec.comune.giulianodiroma.fr.it,00198720609,03020
060042,http://comune.guarcino.fr.it,comuneguarcino@pec.it,00303550602,03016
060043,http://comune.isoladelliri.fr.it,protocolloisoladelliri@pec.it,91000660604,03036
060044,http://comune.montesangiovannicampano.fr.it,ragioneria.msgc@pec.ancitel.it,80002470609,03025
060045,http://comune.morolo.fr.it,comune.morolo@pec.it,92007300608,03017
060046,http://comune.paliano.fr.it,protocollo.paliano@actalispec.it,00274400605,03018
060047,http://comune.pastena.fr.it,comunedipastena@postecert.it,00302050604,03020
060048,http://comune.patrica.fr.it,demografico@pec.comune.patrica.fr.it,00283070605,03010
060049,http://comune.pescosolido.fr.it,comunepescosolido@pec.wmail.it,00199660606,03030
060050,http://comune.picinisco.fr.it,info@comunepiciniscopec.it,82000690600,03040
060051,http://http://comune.pico.fr.it/,protocollo@pec.comunedipico.it,81003670601,03020
060052,http://comune.piedimontesangermano.fr.it,protocollopiedimontesg@pec.it,81000290601,03030
060053,http://comune.piglio.fr.it,info@pec.comune.piglio.fr.it,00120630603,03010
060054,http://comune.pignatarointeramna.fr.it,comune.pignataroint.servizigenerali@certipec.it,81003050606,03040
060055,http://comune.pofi.fr.it,comunepofi@pec.it,00274730605,03026
060056,http://comunepontecorvo.fr.it,protocollo@pec.comunepontecorvo.it,81001510601,03037
060057,http://comune.postafibreno.fr.it,comune@postafibrenopec.it,82000610608,03030
060058,http://comune.ripi.fr.it,fatturelettroniche.ripi@pec.it,80001990607,03027
060059,http://roccadarceinforma.it,suap.roccadarce@pec.it,82006290603,03030
060060,http://comune.roccasecca.fr.it,comune.roccasecca@legalmail.it,81001750603,03038
060061,http://comune.sanbiagiosaracinisco.fr.it,comune.sanbiagiosaracinisco@legalmail.it,00224100602,03040
060062,http://comune.sandonatovaldicomino.fr.it,statocivile.sandonatovaldicomino@legalmail.it,00255330607,03046
060063,http://comunedisangiorgioaliri.it,posta@pec.comunedisangiorgioaliri.it,81002350601,03047
060064,http://comunesangiovanniincarico.fr.it,segreteriacomunesgi@pec.it,00282020601,03028
060065,http://comune.santambrogiosulgarigliano.fr.it,ragioneria@pec.comune.santambrogiosulgarigliano.fr.it,81002770600,03040
060066,http://comune.santandreadelgarigliano.fr.it,comunesantandrea@postecert.it,81000250605,03040
060067,http://comune.santapollinare.fr.it,protocollo.santapollinare@pec.it,81003550605,03048
060068,http://comune.santeliafiumerapido.fr.it,protocollo@pec.comune.santeliafiumerapido.fr.it,81002190601,03049
060069,http://comune.santopadre.fr.it,comunedisantopadre.fr@pec.it,82004470603,03030
060070,http://comune.sanvittoredellazio.fr.it,info@pec.comune.sanvittoredellazio.fr.it,81003270600,03040
060071,http://comune.serrone.fr.it,info@pec.comune.serrone.fr.it,80006290607,03010
060072,http://comune.settefrati.fr.it,comune.settefrati@legalmail.it,82000930600,03040
060073,http://comune.sgurgola.fr.it,demografico@pec.comune.sgurgola.fr.it,00310610605,03010
060074,http://comune.sora.fr.it,comunesora@pec.it,00217140607,03039
060075,http://comunedistrangolagalli.it,comune.strangolagalli.fr@pec.it,00273850602,03020
060076,http://comunesupino.it,comune.supino@legalmail.it,00303900609,03019
060077,http://comuneterelle.it,comune@pec.comuneterelle.it,81000190603,03040
060078,http://comune.torrecajetani.fr.it,protocollo.torrecajetani@pec.it,00303680607,03010
060079,http://comune.torrice.fr.it/,protocollo.torrice@pec.it,00274740604,03020
060080,http://comune.trevinellazio.fr.it/,demograficotrevi@pec.it,00300630605,03010
060081,http://comune.trivigliano.fr.it,comune.trivigliano@legalmail.it,00306880600,03010
060082,http://comune.vallecorsa.fr.it,demografico@pec.comune.vallecorsa.fr.it,00274990605,03020
060083,http://comune.vallemaio.fr.it/,suap@pec.comune.vallemaio.fr.it,01626800609,03040
060084,http://comune.vallerotonda.fr.it,comune.vallerotonda.fr@pec.it,81000050609,03040
060085,http://comune.veroli.fr.it,protocollo.veroli@pec.it,80002670604,03029
060086,http://comune.vicalvi.fr.it,uff.amministrativo@pec.comune.vicalvi.fr.it,82000530608,03030
060087,http://comune.viconellazio.fr.it,comuneviconellazio@arcmediapec.it,00303690606,03010
060088,http://comunevillalatina.fr.it,comunevillalatinaanagrafe@pec.it,82000470607,03040
060089,http://comune.villasantalucia.fr.it,protocollo@pec.comune.villasantalucia.fr.it,81005230602,03030
060090,http://comune.villasantostefano.fr.it,ragioneria@pec.comune.villasantostefano.fr.it,00233770601,03020
060091,http://comune.viticuso.fr.it,comuneviticuso@cert-posta.it,81002170603,03040
061001,http://comune.ailano.ce.it,protocollo@pec.comune.ailano.ce.it,91001830610,81010
061002,http://comune.alife.ce.it/,protocollo@pec.comune.alife.ce.it,82000320612,81011
061003,http://comunedialvignano.ce.it,suap.alvignano@legalmail.it,82001340619,81012
061004,http://comune.arienzo.ce.it/,pec.comunearienzo@asmepec.it,80007270616,81021
061005,http://comune.aversa.ce.it,postacertificata@comuneaversa.it,81000970616,81031
061006,http://comune.baiaelatina.ce.it,segreteria.baiaelatina@asmepec.it,80010110619,81010
061007,http://comune.bellona.ce.it,protocollo.bellona@asmepec.it,80010330613,81041
061008,http://comune.burolo.to.it,protocollo@pec.comune.caianello.ce.it,80005710613,81059
061009,http://comune.buronzo.vc.it,comunecaiazzo@pec.comune.caiazzo.ce.it,82000330611,81013
061010,http://calvirisorta.gov.it/,protocollo@pec.calvirisorta.gov.it,80008970610,81042
