pro_com_t,pec
062019,protocollo@pec.comune.castelvenere.bn.it
062020,amministrativo.castelvetereinvf@asmepec.it
062021,pecmail@pec.comune.cautano.benevento.it
062022,ragioneria.ceppaloni@asmepec.it
062023,protocollocerretosannita@pec.it
062024,circello@pec.it
062025,comune.collesannita@pcert.it
062026,comune.cusanomutri@asmepec.it
062027,segreteria.dugenta.bn@pcert.it
062028,info@pec.comune.durazzano.bn.it
062029,segreteriafaicchio@pec.it
062030,protocollo@pec.comune.foglianise.bn.it
062031,comune.foianovf@asmepec.it
062032,protocollo@pec.comune.forchia.bn.it
062033,fragnetolabate@pec.cstsannio.it
062034,ragioneria.fragnetomonforte@postecert.it
062035,info@pec.comune.frassotelesino.bn.it
062036,uff.amm.vo.moffa.ginestra@asmepec.it
062037,guardia@pec.cstsannio.it
062038,protocollolimatola@pec.it
062039,melizzano@pec.cstsannio.it
062040,comunedimoiano@pec.it
062041,info@pec.comune.molinara.bn.it
062042,postmaster@pec.montefalconedivalfortore.campania.it
062043,protocollo@pec.comune.montesarchio.bn.it
062044,protocollo.morcone.bn@asmepec.it
062045,protocollo@pec.comune.paduli.bn.it
062046,comunepagoveiano@pec.it
062047,protocollo.pannarano@asmepec.it
062048,affarigenerali.paolisi@asmepec.it
062049,segreteria@pec.comune.paupisi.bn.it
062050,info@pec.comune.pescosannita.bn.it
062051,pietraroja@pec.cstsannio.it
062052,info@pec.comune.pietrelcina.bn.it
062053,ponte@pec.comune.ponte.bn.gov.it
062054,comune.pontelandolfo@pec.it
062055,puglianello@pec.cstsannio.it
062056,protocollo.reino@pec.it
062057,protocollo.sanbartolomeoingaldo@asmepec.it
062058,protocollosgs@pec.cstsannio.it
062059,protocollo@pec.comune.sangiorgiolamolara.bn.it
062060,protocollogenerale.sanleuciodelsannio@asmepec.it
062061,protocollo.sanlorenzello@asmepec.it
062062,prot.slm@asmepec.it
062063,info@pec.comune.sanlupo.bn.it
062064,postmaster@pec.comune.sanmarcodeicavoti.bn.it
062065,sanmartinosannita@pec.cstsannio.it
062066,protocollo@pec.comune.sannazzaro.bn.it
062067,protocollo.sannicolamanfredi@pec.it
062068,sansalvatoretelesino@pec.cstsannio.it
062069,info@pec.comune.santacrocedelsannio.bn.it
062070,protocollo.comune.santagatadegoti@pec.it
062071,comunesantangelo@pec.it
062072,comunesassinoro@pec.it
062073,comune.solopaca@asmepec.it
062074,comune.teleseterme.protocollo@pec.cstsannio.it
062075,comune.toccocaudio@pcert.it
062076,info@pec.comune.torrecuso.bn.it
062077,vitulano@pec.cstsannio.it
062078,comune.santarcangelot@asmepec.it
063001,protocollo@pec.comuneacerra.it
063002,protocollo@pec.comune.afragola.na.it
063003,protocollo.agerola@asmepec.it
063004,protocollo.comunedianacapri@pec.it
063005,protocollo@pec.comune.arzano.na.it
063006,ufficioprotocollo@pec.comune.bacoli.na.it
063007,protocollo@pec.comunebarano.it
063008,AMBIENTEREALE@LEGALMAIL.IT
063009,protocollo.boscotrecase@pec.it
063010,protocollo@pec.comune.brusciano.na.it
063011,protocollo.caivano@asmepec.it
063012,comune@calvizzano.telecompost.it
063013,protocollo.camposano@pec.it
063014,PROTOCOLLO.CITTADICAPRI@LEGALMAIL.IT
063015,carbonaradinola.prot@pec.it
063016,servizifinanziari.cardito@asmepec.it
063017,protocollogen.casalnuovo.na@pec.actalis.it
063018,casamarciano@pec.comune.casamarciano.na.it
063019,protocollo@pec.comunecasamicciola.it
063020,protocollo@pec.comunecasandrino.it
063021,protocollo.casavatore@asmepec.it
063022,comune@pec.comune.casoladinapoli.na.it
063023,protocollo@pec.comune.casoria.na.it
063024,protocollo.stabia@asmepec.it
063025,ufficiotecnico@pec.comune.castellodicisterna.na.it
063026,comune.cercola@asmepec.it
063027,protocollo.cicciano@asmepec.it
063028,protocollo.cimitile@asmepec.it
063029,sindaco.comiziano@pec.it
063030,protocollo@pec.comune.crispano.na.it
063031,ragioneria@pec.comune.forio.na.it
063032,protocollo.frattamaggiore@asmepec.it
063033,ragioneria.frattaminore@asmepec.it
063034,protocollo@pec.comune.giugliano.na.it
063035,affarigenerali@pec.comune.gragnano.na.it
063036,comunegrumonevano@comune.grumo-nevano.na.it
063037,protocollo@pec.comuneischia.it
063038,protocollo@pec.comunelaccoameno.it
063039,protocollo.comunedilettere@pec.it
063040,tecnico@pec.comune.liveri.na.it
063041,protocollo@pec.comune.marano.na.it
063042,comune.mariglianella@asmepec.it
063043,protocollo@pec.comunemarigliano.it
063044,protocollo.massalubrense@pec.it
063045,protocollogenerale@pec.comune.melito.na.it
063046,comune.meta@asmepec.it
063047,protocollo@pec.comune.montediprocida.na.it
063048,protocollomugnano@pec.it
063049,protocollo@pec.comune.napoli.it
063050,comunenola@pec.comune.nola.na.it
063051,protocollo.ottaviano@pec.it
063052,protocollo@pec.comunepalmacampania.it
063053,protocollo@pec.comune.pianodisorrento.na.it
063054,protocollo.pimonte@asmepec.it
063055,protocollo@pec.comune.poggiomarino.na.it
063056,protocollo@pec.comune.pollenatrocchia.na.it
063057,comune.pomiglianodarco@legalmail.it
063058,protocollo@pec.comune.pompei.na.it
063059,protocollo@pec.comuneportici.it
063060,info@pec2.comune.pozzuoli.na.it
063061,protocollo.procida@asmepec.it
063062,protocollo.qualiano@asmepec.it
063063,protocollogenerale@pec.comune.quarto.na.it
063064,protocollo.ercolano@legalmail.it
063065,protocollo.roccarainola@pec.it
063066,PROTOCOLLO.SGV@ASMEPEC.IT
063067,protocollo.generale@cremano.telecompost.it
063068,protocollocomunesangiuseppevesuviano@postecert.it
063069,protocollo.sanpaolobelsito@pec.it
063070,protocollo@comunesansebastianoalvesuvio.legalmailpa.it
063071,segreteria.santagnello@asmepec.it
063072,protocollo@pec.comunesantanastasia.it
063073,protocollo@pec.comune.santantimo.na.it
063074,protocollo.comunesantantonioabate@pec.it
063075,protocollo.comunesanvitaliano@pec.it
063076,protocollo.saviano@asmepec.it
063077,comune.scisciano@pec.it
063078,protocollo.serrarafontana@asmepec.it
063079,protocollo.generale@pec.sommavesuviana.info
063080,protocollo@pec.comune.sorrento.na.it
063081,protocollo@pec.striano.gov.it
063082,protocollo@pec.comunediterzigno.gov.it
063083,sindaco@pec.comune.torreannunziata.na.it
063084,protocollo.torredelgreco@asmepec.it
063085,protocollo@pec.comune.tufino.na.it
063086,protocollo@pec.comunevicoequense.it
063087,protocollo.villaricca@asmepec.it
063088,protocollo@pec.comunevisciano.na.it
063089,protocollo.pec.volla@pec.it
063090,protocollo.santamarialacarita@asmepec.it
063091,protocollo@pec.comunetrecase.it
063092,protocollo.massadisomma@cstnapoli.legalmail.it
064001,amministrativo.aiello@asmepec.it
064002,comune.altavillairpina.av@pec.it
064003,comune.andretta@asmepec.it
064004,protocollo.aquilonia@asmepec.it
064005,protocollo.arianoirpino@asmepec.it
064006,comune.atripalda@legalmail.it
064007,comune.avella@cert.irpinianet.eu
064008,ufficioprotocollo@cert.comune.avellino.it
064009,protocollo.bagnoliirpino@cert.irpinianet.eu
064010,protocollo.baiano@asmepec.it
064011,protocollo.bisaccia@asmepec.it
064012,comunebonito@pec.it
064013,rag.tributi.cairano@asmepec.it
064014,protocollo.calabritto@asmepec.it
064015,protocollo.calitri@pec.it
064016,protocollo.candida@asmepec.it
064017,protocollo.caposele@asmepec.it
064018,segreteria.capriglia@asmepec.it
064019,comune.carife@asmepec.it
064020,protocollo.casalbore@asmepec.it
064021,protocollo.cassanoirpino@cert.irpinianet.eu
064022,anagrafe@pec.comunecastelbaronia.it
064023,info@pec.comune.castelfranci.av.it
064024,amministrativo.castelveteresc@pec.it
064025,ufficioprotocollo.cervinara@asmepec.it
064026,protocollo.cesinali@asmepec.it
064027,protocollo.chianche@asmepec.it
064028,protocollo.chiusano@pec.it
064029,protocollo.contrada@asmepec.it
064030,uff.amm@pec.comuneconzadellacampania.it
064031,protocollo.domicella@asmepec.it
064032,protocolloflumeri@pec.it
064033,protocollo@pec.comune.fontanarosa.av.it
064034,protocollo@pec.comune.forino.av.it
064035,ragioneria.frigento@cert.irpinianet.eu
064036,segreteriagesualdo@pec.it
064037,protocollo.greci@asmepec.it
064038,protocollo.grottaminarda@asmepec.it
064039,comunegrottolella@pec.it
064040,protocollo@pec.comune.guardialombardi.av.it
064041,protocollo.lacedonia@asmepec.it
064042,comune.lapio@asmepec.it
064043,ragioneria.lauro@asmepec.it
064044,protocollo@pec.comune.lioni.av.it
064045,ragioneria.luogosano@cert.irpinianet.eu
064046,protocollo.manocalzati@asmepec.it
064047,protocollo.marzanodinola@asmepec.it
064048,protocollo.melitoirpino@asmepec.it
064049,protocollo.mercogliano@pec.it
064050,protocollo.mirabellaeclano@pec.it
064051,peccomunemontaguto@asmepec.it
064052,prot.comunemontecalvoirpino@legalkosmos.com
064053,ufficiosegreteria.montefalcione@cert.irpinianet.eu
064054,protocollo.monteforteirpino.av@asmepec.it
064055,ragioneria.montefredane@asmepec.it
064056,anagrafe.montefusco@asmepec.it
064057,protocollo.montella@asmepec.it
064058,protocollo.mont@pec.it
064059,comunedimontemiletto@legalmail.it
064060,comune.monteverde@asmepec.it
064063,protocollo@pec.comune.morradesanctis.av.it
064064,comune.moschiano@asmepec.it
064065,protocollo.mugnanodelcardinale@asmepec.it
064066,protocollo.nusco@asmepec.it
064067,info.ospedaletto@asmepec.it
064068,comune.pagovallolauro@asmepec.it
064069,segreteria.parolise@asmepec.it
064070,comunepaternopoli@asmepec.it
064071,comune.petruroirpino@legalmail.it
064072,comune.pietradefusi@asmepec.it
064073,comune.pietrastornina@asmepec.it
064074,comune.prata@cert.irpinianet.eu
064075,pratola.segreteria@asmepec.it
064076,comune.quadrelle@pec.it
064077,comunexvareaamministrativa@asmepec.it
064078,segreteria.roccabascerana@asmepec.it
064079,ragioneria.roccasanfelice@asmepec.it
064080,protocollo.rotondi@asmepec.it
064081,anagrafe.salzairpina@asmepec.it
064082,sindaco.sanmangosulcalore@pec.it
064083,protocollo.sanmartinovc@asmepec.it
064084,protocollo.sanmichelediserino@asmepec.it
064085,ragsannicolabaronia@pec.it
064086,protocollo@pec.comunesanpotitoultra.gov.it
064087,protocollo.sansossiobaronia@cert.irpinianet.eu
064088,protocollo.santaluciadiserino@asmepec.it
064089,protocollo.santandreadiconza.av@asmepec.it
064090,protocollo@pec.comune.santangeloallesca.av.it
064091,santangeloascala@asmepec.it
064092,segretario.santangelodeilombardi@asmepec.it
064093,comunesantapaolina@pec.it
064095,comunesantostefanodelsole@legalmail.it
064096,segreteriasavignanoirpino@pec.it
064097,anagrafe.scampitella@asmepec.it
064098,info.senerchia@asmepec.it
064099,protocollo@pec.comune.serino.av.it
064100,ragioneria.sirignano@asmepec.it
064101,protocollo.solofra@asmepec.it
064102,protocollo@pec.comune.sorboserpico.av.it
064103,affarigenerali.sperone@pec.it
064104,protocollo.sturno@asmepec.it
064105,segreteria.summonte@pec.it
064106,comuneditaurano@legalmail.it
064107,protocollo@pec.comune.taurasi.av.it
064108,comune.teora@asmepec.it
064109,protocollo.torella@cert.irpinianet.eu
064110,ragioneria@pec.comune.torrelenocelle.av.it
064111,sindaco.torrioni@asmepec.it
064112,segreteria@pec.comune.trevico.av.it
064113,segreteria.tufo@cert.irpinianet.eu
064114,comune.vallata@asmepec.it
064115,protocollo@pec.comune-vallesaccarda.it
064116,ragioneria.venticano@cert.irpinianet.eu
064117,protocollo@pec.comunevillamaina.it
064118,ufficioprotocollo.villanovadelbattista@pec.it
064119,ragioneria.volturarairpina@pec.it
064120,protocollo.comunezungoli@pec.it
064121,info.montoro@asmepec.it
065001,protocollo@pec.comune.acerno.sa.it
065002,ict.agropoli@pec.comune.agropoli.sa.it
065003,protocollo@pec.comune.albanella.sa.it
065004,affarigenerali.alfano@asmepec.it
065005,protocollo.altavillasilentina@asmepec.it
065006,amalfi@asmepec.it
065007,comune.angri@legalmail.it
065008,protocollo.amministrazione@pec.comune.aquara.sa.it
065009,protocollo.comunediascea@pec.it
065010,prot.atena@asmepec.it
065011,protocollo.atrani@asmepec.it
065012,uffsegreteria.auletta@asmepec.it
065013,prot.comune.baronissi.sa@pec.it
065014,protocollo@pec.comune.battipaglia.sa.it
065015,comune.bellosguardo@asmepec.it
065016,protocollo@pec.comune.bracigliano.sa.it
065017,protocollo@pec.comune.buccino.sa.it
065018,ragioneria.buonabitacolo@pec.it
065019,segreteria.caggiano@asmepec.it
065020,prot.seg.calvanico@asmepec.it
065021,protocollo.camerota@asmepec.it
065022,protocollo@pec.comune.campagna.sa.it
065023,protocollo.campora@asmepec.it
065024,utc.cannalonga@asmepec.it
065025,protocollo@pec.comune.capaccio.sa.it
065026,comune.casalbuono@asmepec.it
065027,protocollo@pec.comune.casalettospartano.sa.it
065028,protocollo@pec.comune.casalvelino.sa.it
065029,protocollo.caselleinpittari@asmepec.it
065030,protocollo.castelcivita@asmepec.it
065031,comune.castellabate@pec.it
065032,protocollo@pec.comune.castelnuovocilento.sa.it
065033,protocollo@pec.castelnuovodiconza.eu
065034,amministrazione@pec.comune.castelsangiorgio.sa.it
065035,comune.castelsanlorenzo@pec.it
065036,protocollocastiglionedelgenovesi@asmepec.it
065037,amministrazione@pec.comune.cavadetirreni.sa.it
065038,protocollo@pec.comunecelledibulgheria.it
065039,centola@pec.comune.centola.sa.it
065040,segreteria.ceraso@asmepec.it
065041,info.cetara@asmepec.it
065042,protocollo.cicerale@asmepec.it
065043,protocollo.colliano@asmepec.it
065044,protocollo.concadeimarini@asmepec.it
065045,anagrafe.controne@asmepec.it
065046,comune.contursiterme@asmepec.it
065047,protocollo.corbara@asmepec.it
065048,protocollo@pec.comune.corletomonforte.sa.it
065049,comune.cuccarovetere@asmepec.it
065050,comune@pec.comune.eboli.sa.it
065051,protocollo@pec.comune.felitto.sa.it
065052,protocollo@comunefisciano.legalmailpa.it
065053,protocollo@pec.comune.furore.sa.it
065054,protocollo@pec.comune.futani.sa.it
065055,protocollo@pec.comune.giffoniseicasali.sa.it
065056,protocollogiffonivallepiana@pec.it
065057,anagrafe@pec.comune.gioi.sa.it
065058,protocollo.comune.giungano@pec.it
065059,protocollo.ispani@asmepec.it
065060,protocollo@pec.comune.laureanacilento.sa.it
065061,comune.laurino@asmepec.it
065062,comune.laurito@asmepec.it
065063,anagrafe.laviano@asmepec.it
065064,protocollo@pec.comune.lustra.sa.it
065065,protocollo@pec.comune.maglianovetere.sa.it
065066,protocollo@pec.comune.maiori.sa.it
065067,protocollo.comunemss@pec.it
065068,comune.minori@asmepec.it
065069,ragioneria.moio@asmepec.it
065070,protocollo.antilia@asmepec.it
065071,segreteria.montecorice@asmepec.it
065072,sindaco.montecorvinopugliano@pec.it
065073,protocollo@pec.comune.montecorvinorovella.sa.it
065074,protocollo@pec.comune.montefortecilento.sa.it
065075,prot.msgiacomo@asmepec.it
065076,protocollo@pec.comune.montesano.sa.it
065077,demo.morigerati@asmepec.it
065078,protocollo@pec.comune.nocera-inferiore.sa.it
065079,protocollo@pec.comune.nocera-superiore.sa.it
065080,protocollo.comunenovivelia@asmepec.it
065081,protocollo.ogliastrocilento@asmepec.it
065082,segreteria@pec.olevanosultusciano.eu
065083,urp.oliveto-citra@asmepec.it
065084,comune.omignano@pec.it
065085,orriaanagrafe@legalmail.it
065086,protocollo.ottati@asmepec.it
065087,protocollo.padula@asmepec.it
065088,protocollo@comunedipagani.legalmail.it
065089,protocollo@pec.comune.palomonte.sa.it
065090,protocollo@pec.comune.pellezzano.sa.it
065091,protocollo.perdifumo@asmepec.it
065092,sociali.perito@asmepec.it
065093,anagrafe.pertosa@asmepec.it
065094,prot.petina@asmepec.it
065095,protocollo@pec.piaggine.gov.it
065096,comune.pisciotta@pec.it
065097,protocollo.polla@asmepec.it
065098,protocollo@pec.comune.pollica.sa.it
065099,protocollo@pec.comune.pontecagnanofaiano.sa.it
065100,protocollo@pec.comunedipositano.it
065101,protocollo@pec.comunepostiglione.sa.it
065102,protocollo.praiano@asmepec.it
065103,protocollo@pec.comune.prignanocilento.sa.it
065104,protocollo@pec.comune.ravello.sa.it
065105,affarigenerali.ricigliano@asmepec.it
065106,protocollo@pec.comune.roccadaspide.sa.it
065107,protocollo.roccagloriosa@asmepec.it
065108,protocollo.roccapiemonte@asmepec.it
065109,protocollo.rofrano@asmepec.it
065110,comunediromagnano@asmepec.it
065111,ufficioprotocolloroscigno@asmepec.it
065112,protocollo.rutino@asmepec.it
065113,tributisacco@legalmail.it
065114,protocollo.salaconsilina@asmepec.it
065115,anagrafe.salento@asmepec.it
065116,protocollo@pec.comune.salerno.it
065117,sindaco.salvitelle@asmepec.it
065118,protocollo@pec.comune.sanciprianopicentino.sa.it
065119,segreteria.sangiovanniapiro@asmepec.it
065120,protocollo.sangregoriomagno@asmepec.it
065121,prot.sanmangopiemonte@asmepec.it
065122,protocollocomunedisanmarzanosulsarno@pec.ancitel.it
065123,protocollo@pec.sanmaurocilento.gov.it
065124,comune.sanmaurolabruca@asmepec.it
065125,postacert@pec.comune.sanpietroaltanagro.sa.it
065126,prot.sanrufo@asmepec.it
065127,comune.santamarina@pec.it
065128,protocollo.santangeloaf@asmepec.it
065129,protocollo@pec.comune.santarsenio.sa.it
065130,comune.segidioma@asmepec.it
065131,protocollo.santomenna@asmepec.it
065132,protocollocomunedisanvalentinotorio@pec.it
065133,protocollo@pec.comune.sanza.sa.it
065134,protocollo.sapri@asmepec.it
065135,protocollo.generale@pec.comunesarno.it
065136,protocollo.sassano@asmepec.it
065137,protocollo.scafati@asmepec.it
065138,ragioneria@pec.comune.scala.sa.it
065139,protocollo.serramezzana@asmepec.it
065140,ufficio.aagg.serre@asmepec.it
065141,protsessa@pec.it
065142,protocollo@pec.comune.siano.sa.it
065143,protocollo.sicignanodeglialburni@asmepec.it
065144,protocollo.stellacilento@asmepec.it
065145,protocollo@pec.comune.stio.sa.it
065146,protocollo-notifiche.teggiano@asmepec.it
065147,info@pec.comunetorchiara.it
065148,affarigenerali@asmepec.it
065149,comune.torreorsaia@asmepec.it
065150,finanziario.tortorella@asmepec.it
065151,protocollo.tramonti@asmepec.it
065152,protocollo@pec.comune.trentinara.sa.it
065153,ragioneria@pec.comune.valledellangelo.sa.it
065154,prot.vallodellalucania@legalmail.it
065155,protocollo@pec.comune.valva.sa.it
065156,comunevibonati@legalmail.it
065157,protocollo@pec.comune.vietri-sul-mare.sa.it
